Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00+05:30,-1.7170602758085494,-1.7932990789413452,-1.7170602758085494,-1.7932990789413452,3804416,0.0,0.0
2000-01-04 00:00:00+05:30,-1.93675701422764,-1.93675701422764,-1.8301885234294855,-1.9343032836914062,12100608,0.0,0.0
2000-01-05 00:00:00+05:30,-1.9218125349974202,-1.9218125349974202,-1.779561161994934,-1.779561161994934,15264256,0.0,0.0
2000-01-06 00:00:00+05:30,-1.7501185551631628,-1.7615572385302423,-1.6372015476226807,-1.6372015476226807,9052800,0.0,0.0
2000-01-07 00:00:00+05:30,-1.5062455304551943,-1.5062455304551943,-1.5062283277511597,-1.5062283277511597,696832,0.0,0.0
2000-01-10 00:00:00+05:30,-1.5156249212522577,-1.6242923684363817,-1.3857330281724456,-1.5670989751815796,36716160,0.0,0.0
2000-01-11 00:00:00+05:30,-1.6002713457306421,-1.6002713457306421,-1.4417369365692139,-1.4417369365692139,31226496,0.0,0.0
2000-01-12 00:00:00+05:30,-1.3726418334313075,-1.5259201714978035,-1.3270014924697164,-1.4871430397033691,21319296,0.0,0.0
2000-01-13 00:00:00+05:30,-1.4813091506987281,-1.509905852449669,-1.3681749015728297,-1.3756214380264282,12755456,0.0,0.0
2000-01-14 00:00:00+05:30,-1.3682948384554554,-1.4084446034026101,-1.2825047424145264,-1.3819068670272827,18301568,0.0,0.0
2000-01-17 00:00:00+05:30,-1.4813092532606877,-1.486799820377021,-1.3441594621672852,-1.3554551601409912,14982912,0.0,0.0
2000-01-18 00:00:00+05:30,-1.349764544200274,-1.4067291834385567,-1.3040098138884002,-1.400094747543335,16369792,0.0,0.0
2000-01-19 00:00:00+05:30,-1.406843402875094,-1.5087620525182934,-1.406843402875094,-1.4869427680969238,22184448,0.0,0.0
2000-01-20 00:00:00+05:30,-1.492748003376968,-1.5439932988185683,-1.4401300660931822,-1.4449743032455444,17599232,0.0,0.0
2000-01-21 00:00:00+05:30,-1.4361267513675513,-1.555660997100653,-1.426060709621606,-1.548168659210205,23618688,0.0,0.0
2000-01-24 00:00:00+05:30,-1.66981836454018,-1.672014613254769,-1.607134403465511,-1.6357311010360718,17801280,0.0,0.0
2000-01-25 00:00:00+05:30,-1.6357316402847417,-1.6586090058831298,-1.580871762262162,-1.6517457962036133,11948480,0.0,0.0
2000-01-27 00:00:00+05:30,-1.647170071531399,-1.7098540436980108,-1.647170071531399,-1.6718776226043701,12049344,0.0,0.03125
2000-01-28 00:00:00+05:30,-1.6869775758831707,-1.7386804416479655,-1.6869775758831707,-1.7272417545318604,17169088,0.0,0.0
2000-01-31 00:00:00+05:30,-1.6926959608430088,-1.7158020957322024,-1.6245214242392494,-1.6483138799667358,6149312,0.0,0.0
2000-02-01 00:00:00+05:30,-1.6471699143181084,-1.6893557436714173,-1.626809063988343,-1.6851463317871094,4218560,0.0,0.0
2000-02-02 00:00:00+05:30,-1.6894929573873734,-1.7157447267658703,-1.6677594663986393,-1.679198145866394,5298048,0.0,0.0
2000-02-03 00:00:00+05:30,-1.6810287912740003,-1.712828328833484,-1.6810287912740003,-1.7043637037277222,5561792,0.0,0.0
2000-02-04 00:00:00+05:30,-1.7100826544095398,-1.8187501140542932,-1.7100826544095398,-1.7945001125335693,17085504,0.0,0.0
2000-02-07 00:00:00+05:30,-1.875943714856243,-1.9380557537078857,-1.8679366380245397,-1.9380557537078857,14592768,0.0,0.0
2000-02-08 00:00:00+05:30,-2.0589627124167778,-2.08527168040877,-2.001540530103821,-2.0315098762512207,12566528,0.0,0.0
2000-02-09 00:00:00+05:30,-2.0360857842361093,-2.081840520960516,-1.9617915304798534,-1.9855268001556396,9785792,0.0,0.0
2000-02-10 00:00:00+05:30,-1.9901015270822415,-2.1216463458053463,-1.9901015270822415,-2.11043643951416,13268480,0.0,0.0
2000-02-11 00:00:00+05:30,-2.116155520446126,-2.27925968170166,-2.116155520446126,-2.27925968170166,4043264,0.0,0.0
2000-02-14 00:00:00+05:30,-2.461592197418213,-2.461592197418213,-2.461592197418213,-2.461592197418213,2210880,0.0,0.0
2000-02-15 00:00:00+05:30,-2.461592712881695,-2.461592712881695,-2.2646758230120776,-2.28316068649292,25090240,0.0,0.0
2000-02-16 00:00:00+05:30,-2.264858409567239,-2.3449291614206262,-2.1619103000414555,-2.2761940956115723,7859520,0.0,0.0
2000-02-17 00:00:00+05:30,-2.28750760531264,-2.4250005616875674,-2.28750760531264,-2.348750352859497,9680960,0.0,0.0
2000-02-18 00:00:00+05:30,-2.3838206868830736,-2.4247711574159014,-2.2362617288178543,-2.251132011413574,10114624,0.0,0.0
2000-02-21 00:00:00+05:30,-2.276297686453863,-2.4250005503930603,-2.2422104145662627,-2.350649118423462,15096000,0.0,0.0
2000-02-22 00:00:00+05:30,-2.376728981106847,-2.401894077643737,-2.2831605767105914,-2.2854483127593994,8775744,0.0,0.0
2000-02-23 00:00:00+05:30,-2.29917540624057,-2.328915983634727,-2.1026244163513184,-2.1026244163513184,8409216,0.0,0.0
2000-02-24 00:00:00+05:30,-2.1111226093650424,-2.195997608072718,-2.0486674216367526,-2.172090768814087,7132992,0.0,0.0
2000-02-25 00:00:00+05:30,-2.1504725353488214,-2.1504725353488214,-1.9983266481552504,-1.9985554218292236,10261312,0.0,0.0
2000-02-28 00:00:00+05:30,-1.99033092197619,-2.0337979191227964,-1.8386768790095507,-1.95601487159729,10146432,0.0,0.0
2000-02-29 00:00:00+05:30,-1.9731724277122813,-2.112484165131485,-1.9216983643806564,-1.9913827180862427,22618432,0.0,0.0
2000-03-01 00:00:00+05:30,-2.0132078146800008,-2.1506893634796143,-2.0132078146800008,-2.1506893634796143,5817920,0.0,0.0
2000-03-02 00:00:00+05:30,-2.287507508712884,-2.3227386474609375,-2.264858919517707,-2.3227386474609375,1049984,0.0,0.0
