Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-05-23 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,500,0.0,0.0
2000-05-24 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-05-25 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-05-26 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-05-29 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-05-30 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-05-31 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-01 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-02 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-05 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-06 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-07 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-08 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-09 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-12 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-13 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-14 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-15 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-16 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-19 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-20 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-21 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-22 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-23 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-26 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-27 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-28 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
2000-06-29 00:00:00+05:30,1.635598063468933,1.635598063468933,1.635598063468933,1.635598063468933,0,0.0,0.0
