Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-11-05 00:00:00+05:30,31.63296318054199,31.63296318054199,31.63296318054199,31.632963180541992,0,0.0,0.0
2004-11-08 00:00:00+05:30,31.63296318054199,31.63296318054199,31.63296318054199,31.632963180541992,0,0.0,0.0
2004-11-09 00:00:00+05:30,31.486410140991214,31.486410140991214,31.486410140991214,31.48641014099121,0,0.0,0.0
2004-11-10 00:00:00+05:30,31.63296333851512,31.779510392592556,31.40267675354343,31.423612594604492,6739058,0.0,0.0
2004-11-11 00:00:00+05:30,31.69575712124967,31.69575712124967,31.130508790211017,31.172378540039062,5856844,0.0,0.0
2004-11-12 00:00:00+05:30,31.360802540416678,31.50734765703566,31.19332158570581,31.235191345214844,1983479,0.0,0.0
2004-11-15 00:00:00+05:30,31.235191345214844,31.235191345214844,31.235191345214844,31.235191345214844,0,0.0,0.0
2004-11-16 00:00:00+05:30,31.402681478957657,31.402681478957657,30.66995376501104,30.837434768676758,5196385,0.0,0.0
2004-11-17 00:00:00+05:30,30.98397992813102,31.507356866664313,30.7746291527177,30.837434768676758,6606488,0.0,0.0
2004-11-18 00:00:00+05:30,30.98397992813102,31.130525087585283,30.7746291527177,30.837434768676758,5746173,0.0,0.0
2004-11-19 00:00:00+05:30,30.921164399045427,31.318931894814206,30.774619286572584,30.79555320739746,7861805,0.0,0.0
2004-11-22 00:00:00+05:30,30.879295577999546,32.13540178258175,30.146566160045456,31.130516052246094,14953967,0.0,0.0
2004-11-23 00:00:00+05:30,31.38174636677533,32.009798669306605,31.31894075318716,31.737642288208008,11743639,0.0,0.0
2004-11-24 00:00:00+05:30,31.967925201454296,32.637851030013664,31.905119595130763,32.554107666015625,11754266,0.0,0.0
2004-11-25 00:00:00+05:30,32.763445483869845,32.95186222850853,32.09352375294994,32.17726516723633,7583327,0.0,0.0
2004-11-26 00:00:00+05:30,32.17726516723633,32.17726516723633,32.17726516723633,32.17726516723633,0,0.0,0.0
2004-11-29 00:00:00+05:30,32.428490084614275,32.637844620143454,32.11446594801899,32.36568832397461,5205518,0.0,0.0
2004-11-30 00:00:00+05:30,32.53317105128681,33.37057778856602,32.198209123045054,33.140289306640625,18826971,0.0,0.0
2004-12-01 00:00:00+05:30,33.49618613845741,33.70553687057092,33.09841859743681,33.37057876586914,11306355,0.0,0.0
2004-12-02 00:00:00+05:30,33.53805191204353,34.08236448635312,33.433374647745936,33.68459701538086,8370320,0.0,0.0
2004-12-03 00:00:00+05:30,33.70553344260757,33.87301631127469,33.1402869067235,33.307769775390625,5556319,0.0,0.0
2004-12-06 00:00:00+05:30,33.9567627419304,33.9567627419304,33.328710481604496,33.43338394165039,4786967,0.0,0.0
2004-12-07 00:00:00+05:30,33.51711799252365,34.24984734255944,33.307767297277586,33.68459701538086,10710501,0.0,0.0
2004-12-08 00:00:00+05:30,33.91489445224589,33.998633985868686,33.34964397525421,33.49618911743164,8970506,0.0,0.0
2004-12-09 00:00:00+05:30,33.66367313777458,33.66367313777458,33.3287111587915,33.517127990722656,3376315,0.0,0.0
2004-12-10 00:00:00+05:30,33.600857837277616,33.726469022341156,32.93093407250481,33.05654525756836,5752532,0.0,0.0
2004-12-13 00:00:00+05:30,33.1193594634194,33.45432143291903,33.01468217086008,33.28683853149414,2760703,0.0,0.0
2004-12-14 00:00:00+05:30,33.454327154572276,34.16611906565206,33.41245546371725,34.10331344604492,7334354,0.0,0.0
2004-12-15 00:00:00+05:30,34.33360209627682,35.35942210839667,34.124251308090166,35.17100524902344,11144252,0.0,0.0
2004-12-16 00:00:00+05:30,37.704143268242454,37.704143268242454,34.96164237439899,35.08725357055664,4381881,0.0,0.0
2004-12-17 00:00:00+05:30,35.170987509186475,35.27566476715722,34.52200154315406,34.77322006225586,3134266,0.0,0.0
2004-12-20 00:00:00+05:30,34.96164136423272,35.15005815302517,34.75229065446868,34.85696792602539,3617290,0.0,0.0
2004-12-21 00:00:00+05:30,35.045386251943356,35.46409156898465,34.961646721875084,35.380348205566406,4039032,0.0,0.0
2004-12-22 00:00:00+05:30,35.505949368004416,35.56875495611709,34.68948055588859,34.77322006225586,3198563,0.0,0.0
