Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-29 00:00:00+05:30,4.8240437507629395,4.8240437507629395,4.8240437507629395,4.8240437507629395,534143,0.0,0.0
2002-04-30 00:00:00+05:30,4.8477325439453125,4.8477325439453125,4.8477325439453125,4.8477325439453125,152739,0.0,0.0
2002-05-01 00:00:00+05:30,4.8477325439453125,4.8477325439453125,4.8477325439453125,4.8477325439453125,0,0.0,0.0
2002-05-02 00:00:00+05:30,4.821890830993652,4.821890830993652,4.821890830993652,4.821890830993652,732357,0.0,0.0
2002-05-03 00:00:00+05:30,4.953258514404297,4.953258514404297,4.953258514404297,4.953258514404297,254467,0.0,0.0
2002-05-06 00:00:00+05:30,4.961873531341553,4.961873531341553,4.961873531341553,4.961873531341553,906350,0.0,0.0
2002-05-07 00:00:00+05:30,5.368902206420898,5.368902206420898,5.368902206420898,5.368902206420898,914468,0.0,0.0
2002-05-08 00:00:00+05:30,5.607950687408447,5.607950687408447,5.607950687408447,5.607950687408447,1550774,0.0,0.0
2002-05-09 00:00:00+05:30,5.788851261138916,5.788851261138916,5.788851261138916,5.788851261138916,1438810,0.0,0.0
2002-05-10 00:00:00+05:30,5.892223834991455,5.892223834991455,5.892223834991455,5.892223834991455,4277024,0.0,0.0
2002-05-13 00:00:00+05:30,5.989135265350342,5.989135265350342,5.989135265350342,5.989135265350342,2026287,0.0,0.0
2002-05-14 00:00:00+05:30,6.187267780303955,6.187267780303955,6.187267780303955,6.187267780303955,3283389,0.0,0.0
2002-05-15 00:00:00+05:30,6.208800792694092,6.208800792694092,6.208800792694092,6.208800792694092,2509820,0.0,0.0
2002-05-16 00:00:00+05:30,6.073126792907715,6.073126792907715,6.073126792907715,6.073126792907715,1216758,0.0,0.0
2002-05-17 00:00:00+05:30,6.058051109313965,6.058051109313965,6.058051109313965,6.058051109313965,1464654,0.0,0.0
2002-05-20 00:00:00+05:30,5.986982822418213,5.986982822418213,5.986982822418213,5.986982822418213,741405,0.0,0.0
2002-05-21 00:00:00+05:30,5.967601299285889,5.967601299285889,5.967601299285889,5.967601299285889,566406,0.0,0.0
2002-05-22 00:00:00+05:30,5.782392501831055,5.782392501831055,5.782392501831055,5.782392501831055,224206,0.0,0.0
2002-05-23 00:00:00+05:30,5.599336624145508,5.599336624145508,5.599336624145508,5.599336624145508,793677,0.0,0.0
2002-05-24 00:00:00+05:30,5.732860088348389,5.732860088348389,5.732860088348389,5.732860088348389,132829,0.0,0.0
2002-05-27 00:00:00+05:30,5.618719100952148,5.618719100952148,5.618719100952148,5.618719100952148,36128,0.0,0.0
2002-05-28 00:00:00+05:30,5.579954147338867,5.579954147338867,5.579954147338867,5.579954147338867,84556,0.0,0.0
2002-05-29 00:00:00+05:30,5.5433430671691895,5.5433430671691895,5.5433430671691895,5.5433430671691895,31926,0.0,0.0
2002-05-30 00:00:00+05:30,5.5864152908325195,5.5864152908325195,5.5864152908325195,5.5864152908325195,23005,0.0,0.0
2002-05-31 00:00:00+05:30,6.0063652992248535,6.0063652992248535,6.0063652992248535,6.0063652992248535,451983,0.0,0.0
2002-06-03 00:00:00+05:30,5.851306438446045,5.851306438446045,5.851306438446045,5.851306438446045,552749,0.0,0.0
2002-06-04 00:00:00+05:30,5.786697864532471,5.786697864532471,5.786697864532471,5.786697864532471,125074,0.0,0.0
2002-06-05 00:00:00+05:30,6.163577556610107,6.163577556610107,6.163577556610107,6.163577556610107,760066,0.0,0.0
2002-06-06 00:00:00+05:30,6.538303375244141,6.538303375244141,6.538303375244141,6.538303375244141,5761029,0.0,0.0
2002-06-07 00:00:00+05:30,6.493077278137207,6.493077278137207,6.493077278137207,6.493077278137207,651595,0.0,0.0
